Data;Docum;Serie;Nr. BO;Armazem;Deposito Entrada;Deposito Saida;Item;Descricao;Unidade;Mapa;Cod. Operacao;Tipo Operacao;Tipo Mov;Entrada Inteiras;Entrada Avulsas;Usuario;Hora;Responsabilidade;Número do documento SAP;Número do controle;Filial Origem;Transportadora;Fabrica;Histórico/Motivo;Area Arm.;Turno;Conferente;Op. Emp.;Ajudante;Prest. Serv.;Preço Médio;Preço Total;Motivo;Dt. Validade;Lote;
04/04/2026;000289709;.  ;115136       ;01;20;00;00188005;GARRAFEIRA PLAST,12 G;un  ;566769;651;+;020;      1.400;00;WMS         ;08:44;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209751322 NF: 000323111/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289709;.  ;115136       ;01;20;00;00188006;GFA VIDRO 1L,AMBAR,RE;un  ;566769;651;+;020;     16.800;00;WMS         ;08:44;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209751322 NF: 000323111/001 Fab: 0205           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289722;.  ;115137       ;01;20;00;00014135;BUDWEISER LATA 473ML ;cx  ;566776;651;+;020;      5.720;00;WMS         ;15:46;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209752563 NF: 001071561/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289722;.  ;115137       ;01;20;00;00020530;STELLA ARTOIS 600 ML ;Dz  ;566776;651;+;020;        168;00;WMS         ;15:46;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209752563 NF: 001071561/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289722;.  ;115137       ;01;20;00;00042069;PALETE MADEIRA,1,05 M;pc  ;566776;651;+;020;          2;00;WMS         ;15:46;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209752563 NF: 001071561/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289722;.  ;115137       ;01;20;00;00104195;PALETE MADEIRA,1,00 M;pc  ;566776;651;+;020;         26;00;WMS         ;15:46;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209752563 NF: 001071561/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289722;.  ;115137       ;01;20;00;00786238;GFA VIDRO 635ML,VERDE;un  ;566776;651;+;020;      2.016;00;WMS         ;15:46;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209752563 NF: 001071561/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289722;.  ;115137       ;01;20;00;00899599;GARRAFEIRA PLAST,24 G;pc  ;566776;651;+;020;         84;00;WMS         ;15:46;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209752563 NF: 001071561/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289723;.  ;115138       ;01;20;00;00019164;GUARANA CHP ANTARCTIC;cx  ;566813;651;+;020;      8.925;00;WMS         ;19:21;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209786597 NF: 001071590/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289723;.  ;115138       ;01;20;00;00020530;STELLA ARTOIS 600 ML ;Dz  ;566813;651;+;020;        924;00;WMS         ;19:21;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209786597 NF: 001071590/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289723;.  ;115138       ;01;20;00;00037108;CHAPATEX,1,00 M,1,20 ;pc  ;566813;651;+;020;        136;00;WMS         ;19:21;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209786597 NF: 001071590/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289723;.  ;115138       ;01;20;00;00042069;PALETE MADEIRA,1,05 M;pc  ;566813;651;+;020;         11;00;WMS         ;19:21;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209786597 NF: 001071590/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289723;.  ;115138       ;01;20;00;00104195;PALETE MADEIRA,1,00 M;pc  ;566813;651;+;020;         17;00;WMS         ;19:21;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209786597 NF: 001071590/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289723;.  ;115138       ;01;20;00;00786238;GFA VIDRO 635ML,VERDE;un  ;566813;651;+;020;     11.088;00;WMS         ;19:21;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209786597 NF: 001071590/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
04/04/2026;000289723;.  ;115138       ;01;20;00;00899599;GARRAFEIRA PLAST,24 G;pc  ;566813;651;+;020;        462;00;WMS         ;19:21;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209786597 NF: 001071590/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
05/04/2026;000289834;.  ;115139       ;01;20;00;00020530;STELLA ARTOIS 600 ML ;Dz  ;566817;651;+;020;      1.176;00;WMS         ;15:26;U         ;000000000;00000000000;    ;                                        ;                                        ;Gerado RT: 3209786612 NF: 001071684/001 Fab: 0950           ;                              ;     ;                              ;                              ;                              ;                              ;       ,000000;       ,000000;                                                  ;          ;                    
